CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,TotalCharges,MonthlyCharges,tenure,customerID,Churn,PaymentMethod,InternetService,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,SeniorCitizen
0547-HURJB,1,United States,California,Dixon,95620,"38.392821, -121.799917",38.392821,-121.799917,Male,No,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.05,235.8,No,0,70,4001,,235.8,21.05,12,0547-HURJB,No,Credit card (automatic),No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
8904-OPDCK,1,United States,California,Citrus Heights,95621,"38.69549, -121.307864",38.69549,-121.307864,Male,Yes,Yes,No,54,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24.95,1364.75,No,0,56,4691,,1364.75,24.95,54,8904-OPDCK,No,Bank transfer (automatic),DSL,No,No phone service,No,No,No,No,No,No,Yes,Yes
8845-LWKGE,1,United States,California,El Dorado,95623,"38.63153, -120.842609",38.63153,-120.842609,Female,No,Yes,Yes,30,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,64.5,1985.15,No,0,60,2215,,1985.15,64.5,30,8845-LWKGE,No,Electronic check,DSL,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No
0691-NIKRI,1,United States,California,Elverta,95626,"38.734997, -121.463719",38.734997,-121.463719,Female,No,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,4335.2,No,0,31,3784,,4335.2,105.95,40,0691-NIKRI,No,Credit card (automatic),Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No
5022-JNQEQ,1,United States,California,Esparto,95627,"38.834469, -122.127193",38.834469,-122.127193,Female,No,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.85,647.5,No,0,51,4843,,647.5,75.85,9,5022-JNQEQ,No,Electronic check,Fiber optic,Yes,No,No,No,No,Yes,No,No,Yes,No
3249-VHRIP,1,United States,California,Fiddletown,95629,"38.513484, -120.704613",38.513484,-120.704613,Female,No,No,No,62,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),43.6,2748.7,No,0,53,4507,,2748.7,43.6,62,3249-VHRIP,No,Credit card (automatic),DSL,No,No phone service,No,Yes,Yes,No,No,Yes,Yes,No
3736-BLEPA,1,United States,California,Folsom,95630,"38.672638, -121.147403",38.672638,-121.147403,Male,No,No,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),91.25,2483.65,No,0,41,2886,,2483.65,91.25,28,3736-BLEPA,No,Bank transfer (automatic),Fiber optic,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No
4701-LKOZD,1,United States,California,Foresthill,95631,"39.031876, -120.811141",39.031876,-120.811141,Female,No,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6367.2,No,0,78,5150,,6367.2,89.75,70,4701-LKOZD,No,Credit card (automatic),DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
6603-QWSPR,1,United States,California,Galt,95632,"38.274451, -121.259201",38.274451,-121.259201,Female,No,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.4,4904.2,No,0,24,4190,,4904.2,104.4,46,6603-QWSPR,No,Bank transfer (automatic),Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
9921-QFQUL,1,United States,California,Garden Valley,95633,"38.852544, -120.837669",38.852544,-120.837669,Female,No,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,90.15,2044.95,No,0,50,5110,,2044.95,90.15,23,9921-QFQUL,No,Mailed check,Fiber optic,Yes,Yes,No,No,Yes,No,No,Yes,No,No
1929-ZCBHE,1,United States,California,Georgetown,95634,"38.9386, -120.785514",38.9386,-120.785514,Male,No,Yes,Yes,47,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,40.3,1794.8,No,0,29,5040,,1794.8,40.3,47,1929-ZCBHE,No,Electronic check,DSL,No,No phone service,Yes,No,Yes,Yes,No,No,No,No
4378-MYPGO,1,United States,California,Greenwood,95635,"38.921333, -120.897718",38.921333,-120.897718,Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.25,7173.15,No,0,36,5795,,7173.15,105.25,68,4378-MYPGO,No,Bank transfer (automatic),Fiber optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
4129-LYCOI,1,United States,California,Guinda,95637,"38.830739, -122.196202",38.830739,-122.196202,Female,No,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,104,7039.05,No,0,39,4741,,7039.05,104,67,4129-LYCOI,No,Electronic check,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No
7798-JVXYM,1,United States,California,Herald,95638,"38.313447, -121.123886",38.313447,-121.123886,Female,No,No,No,14,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.65,921.4,No,0,69,5351,,921.4,69.65,14,7798-JVXYM,No,Electronic check,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No
8647-SDTWQ,1,United States,California,Hood,95639,"38.375325, -121.507935",38.375325,-121.507935,Male,No,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,4018.35,No,0,65,4133,,4018.35,74.3,57,8647-SDTWQ,No,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,No,No,Yes,No
2696-ECXKC,1,United States,California,Ione,95640,"38.33788, -120.954202",38.33788,-120.954202,Female,No,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,100.9,5448.6,No,0,55,6153,,5448.6,100.9,55,2696-ECXKC,No,Mailed check,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No
2081-KJSQF,1,United States,California,Isleton,95641,"38.154823, -121.601358",38.154823,-121.601358,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,No,0,21,4769,,20.25,20.25,1,2081-KJSQF,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
3323-CPBWR,1,United States,California,Knights Landing,95645,"38.875508, -121.765866",38.875508,-121.765866,Male,No,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.9,2085.45,No,0,22,3875,,2085.45,96.9,23,3323-CPBWR,No,Credit card (automatic),Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No
3384-CTMSF,1,United States,California,Lincoln,95648,"38.922812, -121.312005",38.922812,-121.312005,Male,No,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.1,5135.15,No,0,71,3142,,5135.15,104.1,47,3384-CTMSF,No,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No
0902-RFHOF,1,United States,California,Loomis,95650,"38.809175, -121.171375",38.809175,-121.171375,Male,No,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,730.1,No,0,26,2907,,730.1,20.1,38,0902-RFHOF,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
6048-QBXKL,1,United States,California,Madison,95653,"38.674276, -121.961866",38.674276,-121.961866,Female,Yes,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.55,118.25,No,0,33,2069,,118.25,56.55,2,6048-QBXKL,No,Credit card (automatic),DSL,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes
7718-RXDGG,1,United States,California,Newcastle,95658,"38.883224, -121.15918",38.883224,-121.15918,Male,No,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.6,1108.6,No,0,47,3351,,1108.6,68.6,15,7718-RXDGG,No,Bank transfer (automatic),Fiber optic,Yes,No,No,No,No,No,No,No,Yes,No
1025-FALIX,1,United States,California,Nicolaus,95659,"38.788898, -121.608624",38.788898,-121.608624,Female,No,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.05,1815.65,No,0,23,5379,,1815.65,69.05,26,1025-FALIX,No,Credit card (automatic),Fiber optic,Yes,No,No,No,No,No,No,No,Yes,No
3451-VAWLI,1,United States,California,North Highlands,95660,"38.671295, -121.388251",38.671295,-121.388251,Female,No,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,730.4,No,0,43,5636,,730.4,19.7,35,3451-VAWLI,No,Credit card (automatic),No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
3407-QGWLG,1,United States,California,Roseville,95661,"38.736685, -121.251984",38.736685,-121.251984,Male,No,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,75.45,No,0,70,2948,,75.45,20.05,3,3407-QGWLG,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
2347-WKKAE,1,United States,California,Penryn,95663,"38.859093, -121.182872",38.859093,-121.182872,Male,No,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.4,4014.6,No,0,47,2662,,4014.6,94.4,42,2347-WKKAE,No,Electronic check,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No
8735-DCXNF,1,United States,California,Pilot Hill,95664,"38.803731, -121.043799",38.803731,-121.043799,Male,No,Yes,No,10,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.95,568.85,No,0,26,3519,,568.85,54.95,10,8735-DCXNF,No,Credit card (automatic),DSL,Yes,No,Yes,No,No,Yes,No,No,Yes,No
3214-IYUUQ,1,United States,California,Pine Grove,95665,"38.400264, -120.641274",38.400264,-120.641274,Female,No,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),93.7,5860.7,No,0,48,4300,,5860.7,93.7,61,3214-IYUUQ,No,Bank transfer (automatic),Fiber optic,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No
1936-UAFEH,1,United States,California,Pioneer,95666,"38.546999, -120.271114",38.546999,-120.271114,Female,No,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7279.35,No,0,36,5502,,7279.35,110.25,68,1936-UAFEH,No,Credit card (automatic),Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No
3587-PMCOY,1,United States,California,Placerville,95667,"38.733714, -120.795213",38.733714,-120.795213,Male,No,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.9,1064.95,No,0,50,4614,,1064.95,98.9,10,3587-PMCOY,No,Electronic check,Fiber optic,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No
1027-LKKQQ,1,United States,California,Plymouth,95669,"38.489273, -120.891614",38.489273,-120.891614,Female,No,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.45,5886.85,No,0,54,4480,,5886.85,80.45,72,1027-LKKQQ,No,Bank transfer (automatic),DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No
7148-XZPHA,1,United States,California,Rancho Cordova,95670,"38.602723, -121.279913",38.602723,-121.279913,Male,No,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,79.4,4238.45,No,0,32,4162,,4238.45,79.4,55,7148-XZPHA,No,Electronic check,Fiber optic,Yes,No,No,Yes,No,Yes,No,No,No,No
5309-TAIKL,1,United States,California,Rio Linda,95673,"38.688764, -121.457596",38.688764,-121.457596,Female,No,No,No,7,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),62.8,418.3,No,0,46,4080,,418.3,62.8,7,5309-TAIKL,No,Bank transfer (automatic),DSL,Yes,No,No,No,Yes,Yes,No,Yes,No,No
6856-RAURS,1,United States,California,Rio Oso,95674,"38.954144, -121.482536",38.954144,-121.482536,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.9,136.05,No,0,62,2044,,136.05,74.9,2,6856-RAURS,No,Mailed check,Fiber optic,Yes,Yes,No,No,No,No,No,No,Yes,No
8778-LMWTJ,1,United States,California,River Pines,95675,"38.545775, -120.743325",38.545775,-120.743325,Female,No,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,708.2,No,0,66,5770,,708.2,74.85,9,8778-LMWTJ,No,Electronic check,Fiber optic,Yes,No,Yes,No,No,No,No,No,Yes,No
9717-IOAAF,1,United States,California,Rocklin,95677,"38.7904, -121.236973",38.7904,-121.236973,Male,No,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.85,788.55,No,0,21,2682,,788.55,25.85,27,9717-IOAAF,No,Credit card (automatic),No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
2845-KDHVX,1,United States,California,Sheridan,95681,"38.984756, -121.345074",38.984756,-121.345074,Female,No,Yes,No,64,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,68.3,4378.8,No,0,31,5425,,4378.8,68.3,64,2845-KDHVX,No,Mailed check,DSL,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No
0848-SOMKO,1,United States,California,Shingle Springs,95682,"38.598936, -120.963092",38.598936,-120.963092,Male,No,No,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),48.4,3442.8,No,0,66,4483,,3442.8,48.4,70,0848-SOMKO,No,Bank transfer (automatic),DSL,No,No phone service,Yes,No,Yes,Yes,No,Yes,No,No
6734-FQAJX,1,United States,California,Somerset,95684,"38.606703, -120.586659",38.606703,-120.586659,Male,Yes,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,105.05,7171.7,No,0,49,4143,,7171.7,105.05,67,6734-FQAJX,No,Electronic check,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
1535-VTJOQ,1,United States,California,Thornton,95686,"38.157794, -121.520223",38.157794,-121.520223,Female,No,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,553,No,0,56,3904,,553,25.15,24,1535-VTJOQ,No,Credit card (automatic),No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
6368-TZZDT,1,United States,California,Vacaville,95687,"38.333133, -121.920151",38.333133,-121.920151,Male,No,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,96.85,No,0,31,5390,,96.85,19.5,4,6368-TZZDT,No,Credit card (automatic),No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
0943-ZQPXH,1,United States,California,Vacaville,95688,"38.419088, -122.024568",38.419088,-122.024568,Male,No,Yes,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.95,4122.9,No,0,78,5635,,4122.9,92.95,44,0943-ZQPXH,No,Bank transfer (automatic),Fiber optic,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No
1293-BSEUN,1,United States,California,Volcano,95689,"38.481902, -120.603668",38.481902,-120.603668,Female,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.7,1482.3,No,0,40,4528,,1482.3,20.7,72,1293-BSEUN,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
1302-TPUBN,1,United States,California,West Sacramento,95691,"38.627951, -121.593287",38.627951,-121.593287,Male,No,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1240.8,No,0,23,5637,,1240.8,19.35,66,1302-TPUBN,No,Bank transfer (automatic),No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
2378-VTKDH,1,United States,California,Woodland,95695,"38.71967, -121.862416",38.71967,-121.862416,Male,Yes,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.35,6578.55,No,0,69,4073,,6578.55,104.35,65,2378-VTKDH,No,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes
0927-CNGRH,1,United States,California,Alta,95701,"39.218096, -120.79153",39.218096,-120.79153,Male,No,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,No,0,21,5272,,19.55,19.55,1,0927-CNGRH,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
8608-OZTLB,1,United States,California,Applegate,95703,"38.983388, -120.988814",38.983388,-120.988814,Male,No,Yes,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,74.05,2802.3,No,0,59,5975,,2802.3,74.05,38,8608-OZTLB,No,Electronic check,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No
2335-GSODA,1,United States,California,Camino,95709,"38.748316, -120.675512",38.748316,-120.675512,Male,No,No,Yes,23,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,40.1,857.75,No,0,24,2327,,857.75,40.1,23,2335-GSODA,No,Mailed check,DSL,No,No phone service,Yes,No,Yes,Yes,No,No,No,No
1952-DVVSW,1,United States,California,Colfax,95713,"39.084645, -120.894014",39.084645,-120.894014,Female,No,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,184.4,No,0,77,3509,,184.4,20.1,10,1952-DVVSW,No,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
6656-GULJQ,1,United States,California,Emigrant Gap,95715,"39.23754, -120.720196",39.23754,-120.720196,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.55,6093.3,No,0,28,5940,,6093.3,83.55,72,6656-GULJQ,No,Credit card (automatic),DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
9853-JFZDU,1,United States,California,Gold Run,95717,"39.170376, -120.838404",39.170376,-120.838404,Female,No,Yes,No,35,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,56.85,1861.1,No,0,46,3102,,1861.1,56.85,35,9853-JFZDU,No,Electronic check,DSL,Yes,No,No,Yes,No,Yes,No,No,No,No
3777-XROBG,1,United States,California,Echo Lake,95721,"38.851842, -120.076204",38.851842,-120.076204,Female,No,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,1079.65,No,0,78,4125,,1079.65,19.55,58,3777-XROBG,No,Credit card (automatic),No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
6994-FGRHH,1,United States,California,Meadow Vista,95722,"39.003358, -121.022539",39.003358,-121.022539,Male,No,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.15,7475.1,No,0,50,4649,,7475.1,106.15,70,6994-FGRHH,No,Electronic check,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
4000-VGMQP,1,United States,California,Pollock Pines,95726,"38.733908, -120.453416",38.733908,-120.453416,Male,No,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.95,2862.55,No,0,60,2125,,2862.55,78.95,38,4000-VGMQP,No,Credit card (automatic),DSL,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No
3999-WRNGR,1,United States,California,Soda Springs,95728,"39.279068, -120.414275",39.279068,-120.414275,Female,No,Yes,Yes,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.75,3069.45,No,0,77,6307,,3069.45,49.75,60,3999-WRNGR,No,Electronic check,DSL,No,No phone service,No,Yes,No,No,Yes,Yes,Yes,No
3466-RITXD,1,United States,California,Twin Bridges,95735,"38.805481, -120.13287",38.805481,-120.13287,Male,No,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.4,2349.8,No,0,75,5461,,2349.8,92.4,26,3466-RITXD,No,Credit card (automatic),Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No
